col1,col2,cross_type,agg_type,benchmark,challenge,improvement
S_3,D_74,sigmoid_add,last,0.8164050968408958,0.8425717704359204,3.2051090440612504
B_24,B_40,sigmoid_subtract,min,0.7300248060233808,0.753377653957364,3.1989115631825866
R_10,D_76,sigmoid_subtract,min,0.7473913309165345,0.7712879477798166,3.197336639425205
B_37,B_40,sigmoid_add,last,0.8326830164586435,0.8592876373669429,3.195047861243458
P_3a,R_8,sigmoid_subtract,std,0.725,0.7481148086193428,3.1882494647369364
S_37m,B_16,sigmoid_add,max,0.7624726902087678,0.7867565175250546,3.184878308184094
P_3,B_12,sigmoid_add,mean,0.725,0.7480717875217072,3.182315520235482
P_3,R_5,sigmoid_subtract,min,0.741403147841732,0.7649933548031822,3.181832587320768
D_70,D_79,sigmoid_add,mean,0.725,0.7480024775557713,3.1727555249339776
S_15,D_71,sigmoid_subtract,max,0.7281154878393502,0.7511805628005818,3.1677770005519488
D_44,D_47,sigmoid_subtract,max,0.8481150353903457,0.8749750035184013,3.1670194498666393
S_20,B_16,sigmoid_subtract,min,0.725,0.7479488416018809,3.1653574623284046
D_44,D_61,sigmoid_add,last,0.85340627342961,0.8803819596178002,3.160943038276743
B_19,D_53,sigmoid_add,mean,0.7578894528041199,0.7818407048581071,3.1602566793045863
S_3,R_20,sigmoid_add,max,0.761403313352604,0.78539889519669,3.151494276854258
B_22,D_81,sigmoid_add,mean,0.7670383518410478,0.7911991462006646,3.1498808764419532
P_3a,D_84,sigmoid_add,max,0.7425191730200048,0.7658486760242105,3.1419394746830496
B_2,B_17,sigmoid_subtract,max,0.725,0.7477776504787685,3.14174489362325
S_3,B_16,sigmoid_add,max,0.761403313352604,0.7853174539906587,3.140798078846822
R_10,R_11,sigmoid_add,mean,0.7320495554204748,0.7550275803862729,3.138861952125635
R_13,B_17,sigmoid_add,mean,0.743121073640006,0.7664387390794972,3.1378016674019267
P_3,B_12,sigmoid_add,min,0.741403147841732,0.7645779869764753,3.125808030651959
B_4,D_81,sigmoid_add,max,0.7753762213654647,0.7995621866683995,3.1192554835306256
S_17,D_70,sigmoid_add,mean,0.725,0.7475320141676902,3.107864023129688
D_44,D_77,sigmoid_subtract,max,0.8481150353903457,0.8744380257895782,3.103705193378312
S_9,S_37m,sigmoid_ratio,min,0.7274814855446897,0.7499469644724059,3.088116931373939
R_6,B_38,sigmoid_add,last,0.8210812321057441,0.8463922013364217,3.0826388718890896
P_3,D_39,sigmoid_subtract,min,0.741403147841732,0.7642247991847004,3.0781702788022405
D_44,D_77,sigmoid_subtract,mean,0.852103204893503,0.8783274791179467,3.077593661641172
B_28,D_91,sigmoid_subtract,mean,0.725,0.7473014152218945,3.076057271985455
B_1,D_61,sigmoid_add,last,0.85340627342961,0.8796550964088147,3.0757710361933213
R_16,D_76,sigmoid_subtract,min,0.7473913309165345,0.7703686074495115,3.074330084187582
R_4,B_7,sigmoid_subtract,min,0.7824081937988351,0.8064276425458197,3.069938292742397
B_14,D_70,sigmoid_add,max,0.725,0.7472261231344869,3.065672156480953
P_3a,R_8,sigmoid_add,max,0.7425191730200048,0.7652548636083015,3.0619668036079357
B_27,B_30,sigmoid_subtract,min,0.725,0.7471906597287923,3.0607806522472147
S_22a,D_52,sigmoid_subtract,max,0.7354758947555418,0.757922748112712,3.052017546357673
B_4,B_5,sigmoid_subtract,max,0.7753762213654647,0.7990298471050815,3.050599836291337
B_8,B_33,sigmoid_subtract,mean,0.8141770421560982,0.8389464120048589,3.0422584482567303
S_15,R_7,sigmoid_product,std,0.725,0.7470541917311797,3.041957480162721
D_52,D_79,sigmoid_subtract,last,0.7437387707622168,0.766302218203621,3.033786636977405
S_15,D_41,sigmoid_subtract,std,0.725,0.7469531469390718,3.0280202674581793
R_14,D_45,sigmoid_subtract,mean,0.725,0.7469433844593482,3.0266737185307835
P_3,R_8,sigmoid_subtract,min,0.741403147841732,0.7638183988964588,3.0233552581991128
S_15,B_42,sigmoid_subtract,min,0.7573565685953523,0.7802389656840544,3.0213505814231505
B_9,B_37,sigmoid_add,mean,0.8172494151421109,0.8418923699069947,3.0153530009683296
S_17,B_33,sigmoid_subtract,min,0.725,0.7468516650344336,3.01402276337015
S_22a,D_44,sigmoid_add,last,0.843813784819684,0.8692191978523933,3.0107843092582556
B_5,D_45,sigmoid_add,mean,0.725,0.7468207453981662,3.009757985953966
B_2,B_6,sigmoid_add,last,0.8395087220490927,0.8647651067758593,3.0084719864637304
B_9,D_133,sigmoid_add,min,0.740912946361791,0.7631746412663889,3.004630302913815
S_3,B_23,sigmoid_add,mean,0.8234115306464729,0.8481480039745015,3.0041446357458295
B_38,D_131,sigmoid_add,min,0.7283199912856353,0.750162334965571,2.999003726559738
P_2,D_109,sigmoid_add,std,0.725,0.7466941306780365,2.9922938866257236
P_2,D_109,sigmoid_subtract,std,0.725,0.746694130243334,2.9922938266667582
B_30,D_133,sigmoid_add,max,0.7475028134895966,0.7698416937599774,2.988467717746146
S_24,D_74,sigmoid_add,last,0.8164050968408958,0.8407988265031583,2.987944313019942
S_15,D_41,sigmoid_add,std,0.725,0.7466097173323413,2.980650666529834
S_7,R_16,sigmoid_add,mean,0.7580555935972113,0.7806383417346615,2.9790358818260265
B_30,D_133,sigmoid_add,std,0.725,0.7465818029154793,2.976800402135074
B_1,D_65,sigmoid_add,max,0.7850907299352395,0.8084462252513122,2.974878498183154
D_47,D_81,sigmoid_subtract,last,0.725,0.7465648603429279,2.974463495576266
R_10,D_70,sigmoid_add,std,0.7339741826025613,0.7557750414275944,2.9702487283313683
B_23,D_47,sigmoid_subtract,min,0.7792544097312437,0.802387470054226,2.9686146185506446
D_43,D_48,sigmoid_add,min,0.8326063120299736,0.8572745943906238,2.96277868714526
S_15,R_7,sigmoid_add,std,0.725,0.7464615696886934,2.9602165087852956
R_26,B_16,sigmoid_add,max,0.7527420048044853,0.7750099374812762,2.95824233730317
D_78,D_120,sigmoid_add,std,0.725,0.7464105741369256,2.9531826395759446
S_15,R_7,sigmoid_subtract,std,0.725,0.7463554960867476,2.945585667137598
B_9,B_37,sigmoid_add,max,0.803597843989744,0.827201114930893,2.9371993861957453
R_7,B_2,sigmoid_subtract,std,0.725,0.7462764575390761,2.934683798493261
R_7,B_16,sigmoid_subtract,min,0.725,0.7462604339208173,2.932473644250667
R_1,D_78,sigmoid_add,last,0.725,0.7462529620401879,2.9314430400259166
D_52,D_79,sigmoid_subtract,mean,0.7401598532575995,0.7618419052146747,2.9293742239122937
B_2,D_50,sigmoid_add,last,0.8395087220490927,0.8640817261944078,2.9270695467388106
B_3,D_50,sigmoid_subtract,max,0.8239878531151308,0.8480460127159246,2.9197226039001243
B_17,D_50,sigmoid_subtract,min,0.725,0.7461603613333908,2.9186705287435633
D_41,D_59,sigmoid_add,last,0.725,0.7461542733769977,2.917830810620374
B_7,D_116,sigmoid_add,min,0.7824081937988351,0.8052042845634629,2.9135802699030724
B_37,B_40,sigmoid_add,mean,0.8172494151421109,0.8410599892653947,2.913501518889848
R_14,D_76,sigmoid_subtract,min,0.7473913309165345,0.7691649001881747,2.9132755988671994
R_4,D_55,sigmoid_add,max,0.8063249959584656,0.8297959390617563,2.910853963468061
R_3,D_39,sigmoid_add,max,0.725,0.7460572083598297,2.9044425323903056
R_14,D_76,sigmoid_subtract,mean,0.7743856650372555,0.7968348782696713,2.8989706609994843
B_22,B_23,sigmoid_add,max,0.8143729020400147,0.837955786709408,2.895833666655393
B_30,D_89,sigmoid_add,mean,0.754753479149509,0.7765541084066679,2.888443691803174
B_28,D_91,sigmoid_subtract,last,0.7450264030219518,0.7665365147927824,2.887161003097609
R_7,B_16,sigmoid_add,last,0.7867601439226002,0.8094098052252977,2.8788521479712563
R_6,B_40,sigmoid_add,last,0.8045819291767781,0.8277369796226914,2.8778983974453496
B_23,D_45,sigmoid_subtract,max,0.8143729020400147,0.8378025681146752,2.877019362501988
S_18,D_76,sigmoid_subtract,min,0.7473913309165345,0.7688843278137182,2.8757353755798234
D_52,D_79,sigmoid_subtract,min,0.7458253727639687,0.7672668839815338,2.8748701774658847
B_3,D_50,sigmoid_subtract,last,0.838332892848404,0.8624280288178758,2.87417279877971
S_37m,D_61,sigmoid_add,max,0.8324365468710383,0.8563578408959069,2.873647741054136
B_28,D_43,sigmoid_add,max,0.725,0.7458153067904597,2.871076798684101
B_19,D_64,sigmoid_add,last,0.7623605595048187,0.7842370911989658,2.869578104664368
S_15,R_7,sigmoid_ratio,std,0.725,0.7458009130128613,2.8690914500498423
B_4,D_65,sigmoid_add,last,0.8204752983973269,0.8439976833712897,2.8669217732587606
S_7,B_2,sigmoid_subtract,mean,0.8367844115940396,0.8607634738570848,2.8656200965032474
B_9,D_51,sigmoid_subtract,max,0.803597843989744,0.8266198799227658,2.8648702961571892
S_24,B_20,sigmoid_add,max,0.779085430981707,0.8013710730570849,2.8604875908533236
B_30,D_133,sigmoid_subtract,std,0.725,0.7457004929422572,2.8552404058285763
S_15,B_32,sigmoid_add,max,0.7281154878393502,0.7488624540548324,2.8494059750120004
B_12,B_33,sigmoid_add,max,0.725,0.7456548532648342,2.8489452779081637
S_22,D_71,sigmoid_subtract,last,0.7270437554592856,0.7477447604033282,2.8472846081960252
B_20,B_28,sigmoid_add,mean,0.7868577085574817,0.8092605309450056,2.847124981287174
S_7,D_50,sigmoid_subtract,mean,0.7580555935972113,0.7796374573504881,2.847002770715542
B_16,B_18,sigmoid_subtract,max,0.7616563009493459,0.7832779620032972,2.8387687500256513
B_28,D_91,sigmoid_subtract,min,0.725,0.7455632819676394,2.8363147541571667
S_15,B_9,sigmoid_add,last,0.8271454534038657,0.850598772795757,2.8354528572183186
R_6,B_7,sigmoid_add,mean,0.8264227129216637,0.8498505561780693,2.834849876473117
S_37m,D_61,sigmoid_add,mean,0.8396628142731972,0.8634360683890631,2.83128581041709
P_3,B_33,sigmoid_add,max,0.725,0.7454784124302266,2.824608611065743
R_15,D_46,sigmoid_add,mean,0.725,0.7454510723988879,2.8208375722603973
S_8,R_20,sigmoid_subtract,mean,0.7342019483412552,0.7548523333464464,2.8126301015470725
R_15,B_23,sigmoid_add,std,0.7805509105725023,0.8025003248344829,2.812041337045088
B_23,D_72,sigmoid_add,std,0.7805509105725023,0.8024206997732569,2.801840200879923
B_19,D_64,sigmoid_product,last,0.7623605595048187,0.7837183255285975,2.801530818652459
S_24,B_20,sigmoid_add,last,0.7981841576101056,0.8205366221720883,2.8004144593535467
S_24a,B_19,sigmoid_add,max,0.75904010971032,0.780274239011098,2.797497659100235
D_44,D_61,sigmoid_add,min,0.8042550114985471,0.8267020354785497,2.7910331498186998
S_37m,D_89,sigmoid_add,mean,0.7643658091975113,0.7856514604730345,2.7847466513279096
R_4,D_55,sigmoid_add,mean,0.7821291449290853,0.8038660575295409,2.779197366750281
S_22a,D_52,sigmoid_subtract,mean,0.7401598532575995,0.7606465656258081,2.767876733389728
B_9,B_37,sigmoid_add,last,0.8326830164586435,0.8556933836440241,2.763400565468778
B_11,B_40,sigmoid_add,std,0.730357672282415,0.7505337577025246,2.762493800750809
B_4,B_5,sigmoid_subtract,mean,0.7908005552486089,0.8125804719093027,2.7541605169772163
R_5,B_11,sigmoid_add,last,0.8286847097715907,0.8514989291305424,2.753063872174005
D_55,D_81,sigmoid_add,std,0.7631851352409963,0.7841233434609739,2.7435293552154683
R_10,D_79,sigmoid_add,std,0.7339741826025613,0.7540688809782078,2.737793624347075
S_6,B_4,sigmoid_subtract,min,0.750437560071428,0.7709111396314666,2.7282189284462093
B_23,D_72,sigmoid_subtract,std,0.7805509105725023,0.8018374053169053,2.7271116407756484
P_4,D_76,sigmoid_subtract,min,0.7473913309165345,0.7676793285312924,2.7145080194974236
R_8,D_53,sigmoid_add,mean,0.7274853367649127,0.7471502486258158,2.703135151610329
D_55,D_81,sigmoid_subtract,std,0.7631851352409963,0.7837525716728775,2.694947199854262
R_9,B_19,sigmoid_subtract,last,0.7623605595048187,0.7828874720399684,2.6925464964350594
B_16,D_66,sigmoid_subtract,max,0.7527420048044853,0.7729748834937469,2.687890214724608
P_3a,D_84,sigmoid_add,mean,0.7689333808808246,0.7895868303175115,2.6859868423228113
S_37m,B_26,sigmoid_add,std,0.725,0.744441066810613,2.681526456636272
B_3,B_12,sigmoid_subtract,min,0.725,0.7444201297626991,2.6786385879585017
B_23,D_56,sigmoid_subtract,max,0.8143729020400147,0.8361494673336886,2.6740287206417737
R_16,D_61,sigmoid_subtract,min,0.8042550114985471,0.8257544677364566,2.673213835229964
S_7,D_50,sigmoid_subtract,max,0.7549897721745197,0.7751267681394441,2.667187915264857
R_15,B_23,sigmoid_subtract,std,0.7805509105725023,0.8013644497146919,2.6665191034014373
B_9,D_76,sigmoid_subtract,max,0.803597843989744,0.8249747988987202,2.6601558315341873
B_2,B_9,sigmoid_subtract,mean,0.8367844115940396,0.8590414513397644,2.6598296332177194
B_33,D_61,sigmoid_subtract,mean,0.8396628142731972,0.861973977170203,2.657157434835082
R_10,R_21,sigmoid_add,mean,0.7320495554204748,0.7514938884393232,2.656149829594523
B_33,D_131,sigmoid_subtract,last,0.7936111677494533,0.8146844008359256,2.655359947394953
S_3,R_20,sigmoid_add,mean,0.7626243156211581,0.7828214824363504,2.6483769795278214
S_8,D_79,sigmoid_subtract,last,0.725,0.7441597201199066,2.6427200165388456
B_12,B_17,sigmoid_subtract,mean,0.743121073640006,0.7627365120569182,2.639601958915051
B_38,D_116,sigmoid_add,min,0.7283199912856353,0.7475363995339321,2.6384567879807768
R_9,B_28,sigmoid_subtract,last,0.7450264030219518,0.7646084149917475,2.628364832490202
B_28,B_30,sigmoid_add,std,0.725,0.7440445632941748,2.6268363164379047
D_78,D_120,sigmoid_subtract,std,0.725,0.7439997687931124,2.620657764567225
P_3a,B_14,sigmoid_add,min,0.725,0.7439534184098515,2.614264608255385
B_12,D_41,sigmoid_subtract,last,0.725,0.7439466760983515,2.6133346342553856
B_12,D_41,sigmoid_subtract,mean,0.725,0.7439319515825447,2.611303666557887
B_3,D_50,sigmoid_subtract,mean,0.821757488727714,0.843196185127563,2.6088836054346674
R_4,B_38,sigmoid_add,last,0.8210812321057441,0.8424944027572299,2.607923529876519
B_40,D_118,sigmoid_subtract,min,0.7300248060233808,0.7490611943582756,2.6076358197456995
B_20,D_127,sigmoid_subtract,mean,0.7868577085574817,0.8073590522395597,2.6054702723396326
B_4,B_40,sigmoid_add,max,0.7753762213654647,0.7955763986987151,2.605209803529594
B_15,D_76,sigmoid_subtract,min,0.7473913309165345,0.7668426591427749,2.6025627300743532
B_1,D_61,sigmoid_add,max,0.8324365468710383,0.8540832226749966,2.6003995001569544
B_1,D_61,sigmoid_add,mean,0.8396628142731972,0.8614717636412392,2.597346100996457
B_9,B_37,sigmoid_subtract,std,0.725,0.7438171575702868,2.5954700096947296
B_12,D_41,sigmoid_subtract,min,0.725,0.7438099771192463,2.5944796026546717
B_28,B_30,sigmoid_subtract,std,0.725,0.7437643258823193,2.588182880319911
S_26,D_53,sigmoid_subtract,min,0.725,0.7437563397717292,2.587081347824716
R_3,D_50,sigmoid_subtract,max,0.725,0.7437305082789349,2.5835183833013744
B_3,D_41,sigmoid_add,last,0.838332892848404,0.859965424547297,2.58042263203966
R_10,D_79,sigmoid_subtract,std,0.7339741826025613,0.7528881751761527,2.576928865062424
B_30,D_133,sigmoid_add,mean,0.754753479149509,0.7741316939612453,2.5674892990983706
B_22,D_75,sigmoid_add,max,0.8237603032363238,0.8449036059858358,2.5666814322620204
B_19,D_64,sigmoid_add,max,0.75904010971032,0.7784588793223692,2.558332473294491
R_8,B_33,sigmoid_subtract,last,0.7936111677494533,0.8138995966324466,2.556469680300475
S_22a,R_1,sigmoid_add,mean,0.826849985382843,0.8479377153035077,2.55036951000256
B_6,D_77,sigmoid_add,last,0.8339982557586407,0.8552678495118723,2.550316335360177
B_37,B_40,sigmoid_add,std,0.730357672282415,0.748977063424995,2.5493524404821057
S_22a,D_52,sigmoid_subtract,last,0.7437387707622168,0.7626991234959256,2.5493296139822528
B_28,D_71,sigmoid_subtract,last,0.7450264030219518,0.7640080844612744,2.547786408955412
S_37m,B_26,sigmoid_subtract,std,0.725,0.7434232581776596,2.5411390589875396
B_16,D_128,sigmoid_subtract,last,0.7867601439226002,0.8067148239270361,2.536310482753559
B_19,D_64,sigmoid_product,max,0.75904010971032,0.7782790338611657,2.53463867122754
S_26,B_22,sigmoid_subtract,mean,0.7670383518410478,0.7864116209744029,2.525723659951975
P_3a,R_8,sigmoid_add,mean,0.7689333808808246,0.7883485075304872,2.5249426195312643
B_6,B_8,sigmoid_subtract,mean,0.7889364013062838,0.8088564629556303,2.524926168492638
R_7,B_4,sigmoid_add,last,0.8204752983973269,0.8411043070874258,2.5142754121171578
B_1,D_62,sigmoid_subtract,min,0.8187815630134787,0.8392622193094421,2.5013577761308547
D_61,D_75,sigmoid_add,max,0.8324365468710383,0.8532570257098299,2.5011490565919487
S_3,R_16,sigmoid_add,mean,0.7626243156211581,0.7816853088029855,2.4993948909565282
B_25,D_77,sigmoid_subtract,min,0.8150483203954118,0.835353338908104,2.4912656102206956
B_19,D_65,sigmoid_add,std,0.7415741604146906,0.7600186250998717,2.4872043377114066
R_8,B_33,sigmoid_subtract,mean,0.8141770421560982,0.8343708297538488,2.4802698371687733
B_10,B_38,sigmoid_subtract,last,0.8289108520151847,0.849448723738605,2.4776936715800333
S_22a,R_1,sigmoid_add,max,0.8173229622548484,0.8375321346851404,2.4726054893329525
B_25,D_112,sigmoid_subtract,mean,0.725,0.7428830814431275,2.466631923190008
B_5,B_33,sigmoid_add,mean,0.8141770421560982,0.8342569716680736,2.466285398910268
S_15,B_1,sigmoid_add,min,0.7470686770442241,0.7654863585128283,2.465326419717362
R_10,R_21,sigmoid_add,max,0.725,0.7428539765967187,2.4626174616163756
B_23,D_47,sigmoid_subtract,max,0.8143729020400147,0.83428753477269,2.4453948164027732
S_37m,B_26,sigmoid_add,mean,0.7643658091975113,0.7830145372753186,2.4397648159310137
R_20,B_20,sigmoid_add,max,0.779085430981707,0.7980931507996818,2.4397478199564846
B_38,D_71,sigmoid_subtract,min,0.7283199912856353,0.7460568367340483,2.435309432754116
R_10,R_21,sigmoid_add,std,0.7339741826025613,0.7518190248903458,2.431262939591333
B_21,B_22,sigmoid_add,std,0.725,0.7426170189460737,2.429933647734304
B_2,D_50,sigmoid_add,mean,0.8367844115940396,0.857026496636733,2.4190322814610146
R_4,B_9,sigmoid_add,last,0.8271454534038657,0.8471226618629342,2.4151989685560555
B_21,B_22,sigmoid_subtract,std,0.725,0.7425034661247727,2.414271189623823
D_55,D_118,sigmoid_subtract,mean,0.7821291449290853,0.8010073058416408,2.4136884598856403
D_62,D_76,sigmoid_add,max,0.8022047797659444,0.821528299804019,2.408801409000893
D_48,D_52,sigmoid_subtract,min,0.8326063120299736,0.8526112431957725,2.4026879062476723
R_20,B_20,sigmoid_add,mean,0.7868577085574817,0.8057601928742906,2.4022747837677167
R_24,B_16,sigmoid_add,max,0.7527420048044853,0.77081802544597,2.4013567100164326
R_4,B_7,sigmoid_add,mean,0.8264227129216637,0.8462669731853995,2.4012239684918715
S_9,B_9,sigmoid_subtract,min,0.740912946361791,0.7586750536676016,2.3973271614472926
B_22,D_121,sigmoid_subtract,mean,0.7670383518410478,0.7854209506925036,2.3965684124312423
R_5,R_16,sigmoid_subtract,std,0.725,0.7423747225877815,2.3965134603836553
B_33,D_127,sigmoid_add,min,0.725,0.7423675888171005,2.395529492013868
B_1,D_72,sigmoid_add,mean,0.8181064986535935,0.8376961711702655,2.3945137398262784
B_37,D_72,sigmoid_add,mean,0.8172494151421109,0.8368065410628687,2.3930425104503725
D_52,D_79,sigmoid_subtract,max,0.7354758947555418,0.7529756596458126,2.379379802255439
S_15,R_27,sigmoid_subtract,max,0.7281154878393502,0.7453747171336961,2.3703972216772713
R_10,R_21,sigmoid_subtract,std,0.7339741826025613,0.7513552874811745,2.368081233727112
R_15,B_23,sigmoid_add,max,0.8143729020400147,0.8336561134696079,2.3678601512020503
R_1,D_127,sigmoid_subtract,mean,0.826849985382843,0.8464017437031065,2.364607687718676
B_16,D_128,sigmoid_subtract,max,0.7527420048044853,0.7705285695771626,2.362903180525603
R_6,B_7,sigmoid_subtract,min,0.7824081937988351,0.8008279891819572,2.3542436709012815
B_4,B_40,sigmoid_add,mean,0.7929278428255888,0.8115689957889285,2.3509267749902887
S_8,D_53,sigmoid_subtract,last,0.7458032967192125,0.7632857531584719,2.344110909158579
B_23,D_45,sigmoid_subtract,mean,0.8234115306464729,0.842697642665845,2.3422202995178267
R_10,B_4,sigmoid_subtract,min,0.750437560071428,0.7680073766569416,2.3412762793804283
R_10,B_38,sigmoid_add,last,0.8210812321057441,0.8402986298294035,2.340498963101916
D_74,D_84,sigmoid_add,last,0.8164050968408958,0.835509764098776,2.3400965197064876
R_1,D_127,sigmoid_subtract,last,0.725,0.7419521156058133,2.3382228421811497
R_17,D_48,sigmoid_subtract,min,0.8326063120299736,0.8520595352204975,2.3364251398833478
B_23,D_89,sigmoid_add,std,0.7805509105725023,0.7987146387116734,2.3270395169802254
R_26,B_16,sigmoid_add,last,0.7867601439226002,0.8050165931632804,2.3204593396988717
B_42,D_145,sigmoid_subtract,min,0.7573565685953523,0.7749060713857469,2.3172048039331252
B_21,B_22,sigmoid_add,mean,0.7670383518410478,0.7847516082094524,2.3093051769692066
S_15,B_1,sigmoid_add,max,0.7850907299352395,0.8032015686559085,2.306846588567274
D_44,D_47,sigmoid_subtract,mean,0.852103204893503,0.871757281391858,2.3065370938032603
R_5,R_16,sigmoid_add,std,0.725,0.7417217928649961,2.3064541882753224
B_2,B_12,sigmoid_add,min,0.8120137879492442,0.8307407258775519,2.3062339834897303
B_21,B_22,sigmoid_add,max,0.7563817341513692,0.7737810990881869,2.300341765436617
R_10,D_122,sigmoid_subtract,max,0.725,0.7416666410200821,2.2988470372527012
B_38,D_116,sigmoid_subtract,min,0.7283199912856353,0.7450330752097964,2.294744634794262
B_2,D_58,sigmoid_subtract,mean,0.8367844115940396,0.855962134518608,2.2918355861858926
R_25,D_48,sigmoid_subtract,min,0.8326063120299736,0.8516828313163234,2.291181199412171
B_23,D_89,sigmoid_subtract,std,0.7805509105725023,0.7984292268107733,2.2904740736460174
B_9,B_37,sigmoid_add,min,0.7432104153973548,0.7602230348873726,2.2890717268705294
S_17,D_70,sigmoid_add,last,0.725,0.7415779790041792,2.2866177936798944
B_23,D_72,sigmoid_add,max,0.8143729020400147,0.8329910826669166,2.286198445486474
S_7,S_8,sigmoid_subtract,max,0.7549897721745197,0.7722453090902792,2.285532539872717
B_5,D_45,sigmoid_add,max,0.725,0.7415538596752111,2.283290989684299
B_16,D_53,sigmoid_add,last,0.7867601439226002,0.8047223290764403,2.283057332350983
S_7,D_48,sigmoid_add,min,0.8326063120299736,0.8515924561167372,2.2803267057240473
R_7,B_16,sigmoid_add,mean,0.7439992343843269,0.7609493644263156,2.2782456296497653
R_7,B_2,sigmoid_subtract,mean,0.8367844115940396,0.8557798818390258,2.270055462529539
R_26,B_16,sigmoid_add,mean,0.7439992343843269,0.7608665740889733,2.267117884684977
D_44,D_61,sigmoid_add,max,0.8481150353903457,0.8673421702749817,2.2670432762445607
S_22,R_16,sigmoid_add,mean,0.725,0.7414350174465213,2.2668989581408714
B_37,D_72,sigmoid_add,min,0.7432104153973548,0.7599916266196826,2.2579354210685776
S_37d,B_18,sigmoid_add,std,0.725,0.7413673898515566,2.2575710140078087
B_6,D_77,sigmoid_add,mean,0.8267366659223973,0.8452499326442424,2.2393184534993082
S_18,P_3a,sigmoid_subtract,min,0.725,0.7412278644434221,2.2383261301271955
R_7,B_4,sigmoid_subtract,min,0.750437560071428,0.7671509223209227,2.227148951326997
B_10,D_54,sigmoid_add,min,0.7887553720259906,0.806314597315368,2.2261940662635356
B_1,D_72,sigmoid_add,min,0.7470686770442241,0.7636707516886916,2.2222956408979133
D_44,D_130,sigmoid_add,min,0.725,0.7410824839792378,2.2182736523086675
R_10,D_70,sigmoid_subtract,std,0.7339741826025613,0.7502522191345784,2.2177941565052928
S_16,D_52,sigmoid_subtract,mean,0.7401598532575995,0.756545135767299,2.213749156696952
B_10,D_123,sigmoid_subtract,max,0.7790642472748083,0.7962378378750654,2.204386950156025
B_19,D_65,sigmoid_subtract,std,0.7415741604146906,0.7578846668638319,2.1994437400597198
S_3,B_23,sigmoid_add,last,0.8448665750705046,0.8634244722942909,2.196547688282928
B_22,D_81,sigmoid_add,last,0.725,0.7408867865802432,2.1912809076197557
B_25,D_89,sigmoid_add,last,0.7274065549280121,0.7433280098565139,2.188797285457168
S_3,D_44,sigmoid_add,mean,0.852103204893503,0.8707481790335018,2.1881121949692757
B_20,B_28,sigmoid_add,max,0.779085430981707,0.7961199835410747,2.18648069671934
B_37,D_79,sigmoid_add,max,0.7847613311540269,0.801880467926116,2.1814449938447695
R_3,D_50,sigmoid_subtract,min,0.725,0.7408058007900514,2.1801104538002
B_1,B_23,sigmoid_add,min,0.7792544097312437,0.7962163969407257,2.176694414258361
S_22a,R_10,sigmoid_add,last,0.725,0.7407717345238887,2.175411658467406
D_70,D_79,sigmoid_add,max,0.725,0.7407514566351807,2.1726147083007916
B_30,D_59,sigmoid_add,std,0.725,0.7407309684645343,2.169788753728878
S_15,B_33,sigmoid_subtract,mean,0.8141770421560982,0.8318303994255293,2.168245523440647
S_7,D_133,sigmoid_add,last,0.7402749187443585,0.756305622086397,2.1655067510904584
B_17,D_112,sigmoid_subtract,last,0.725,0.7406717124834846,2.1616155149633993
B_4,D_81,sigmoid_add,mean,0.7908005552486089,0.8078932527353135,2.1614422717914095
R_9,B_19,sigmoid_subtract,mean,0.7578894528041199,0.7742211643933153,2.154893636370006
S_37d,D_61,sigmoid_subtract,min,0.8042550114985471,0.8214873057277694,2.142640578280497
S_7,R_9,sigmoid_subtract,max,0.7549897721745197,0.7711504735291081,2.140519242802781
B_40,D_92,sigmoid_subtract,min,0.7300248060233808,0.7456081700305234,2.1346348615232476
S_3,D_74,sigmoid_add,mean,0.8040947397205631,0.8212429108655155,2.132605810965964
B_16,D_53,sigmoid_add,mean,0.7439992343843269,0.7598547153127075,2.131115221039351
B_21,B_22,sigmoid_subtract,min,0.725,0.7404358920061029,2.1290885525659253
S_15,R_6,sigmoid_add,last,0.725,0.7404055820114457,2.124907863647684
S_24,D_112,sigmoid_subtract,max,0.725,0.7403431313685936,2.116293981874988
S_15,D_61,sigmoid_add,min,0.8042550114985471,0.8212720909146051,2.1158810542380757
B_24,D_70,sigmoid_add,mean,0.725,0.7403227905543556,2.1134883523249095
D_75,D_127,sigmoid_subtract,min,0.7713824722165223,0.7876696406673511,2.111425789080812
R_16,D_61,sigmoid_add,mean,0.8396628142731972,0.8573875936928806,2.1109401438749904
R_10,B_4,sigmoid_add,last,0.8204752983973269,0.8377917606158608,2.110540348059101
R_6,B_7,sigmoid_add,last,0.846542603150129,0.8643980307403849,2.1092178378043647
B_22,B_23,sigmoid_add,mean,0.8234115306464729,0.8407569770749784,2.1065343127861444
D_62,D_76,sigmoid_add,last,0.8182914400132144,0.8354001425636234,2.090783517194398
B_15,B_19,sigmoid_add,last,0.7623605595048187,0.7782789330458536,2.08803739156895
B_41,D_52,sigmoid_subtract,max,0.7354758947555418,0.7508202253399634,2.0863131876703864
B_4,D_81,sigmoid_add,last,0.8204752983973269,0.8375863248122251,2.085501714472321
P_3,B_4,sigmoid_subtract,last,0.8204752983973269,0.8375296506138377,2.078594230664082
R_20,B_38,sigmoid_add,max,0.8123045462870401,0.8291402806649844,2.0725889636957806
S_15,B_32,sigmoid_add,mean,0.7291347074660833,0.7441838862869058,2.0639778447966
