,overall,gini,top4,col1,col2
1881,0.7708740171916174,0.9129736116478884,0.6287744227353463,S_17,B_13
1882,0.7709192476616202,0.913064072587894,0.6287744227353463,S_6,R_28
1883,0.770904509040033,0.91303459534472,0.6287744227353463,R_5,B_21
1884,0.7708220492690663,0.912869675802786,0.6287744227353463,S_6,R_3
1885,0.7708338052670738,0.9128931877988012,0.6287744227353463,P_3,R_18
1886,0.7709326744025786,0.9130909260698108,0.6287744227353463,S_15,B_39
1887,0.7708992875735265,0.9130241524117066,0.6287744227353463,B_21,B_30
1888,0.7708970376765331,0.9130196526177198,0.6287744227353463,R_12,B_25
1889,0.7708788395274248,0.9129832563195032,0.6287744227353463,B_24,B_42
1890,0.7708995402378663,0.9130246577403864,0.6287744227353463,B_10,B_39
1891,0.7707484426197089,0.9127224625040716,0.6287744227353463,S_7,S_24
1892,0.7708483251760915,0.9129222276168366,0.6287744227353463,P_4,B_37
1893,0.7708983614008031,0.91302230006626,0.6287744227353463,R_18,B_33
1894,0.7707746320681554,0.9127748414009644,0.6287744227353463,S_8,B_5
1895,0.7708872165346693,0.9130000103339924,0.6287744227353463,S_15,S_20
1896,0.7708594183249935,0.9129444139146408,0.6287744227353463,R_16,B_2
1897,0.7708728454607392,0.912971268186132,0.6287744227353463,R_5,B_28
1898,0.7709091288495802,0.913043834963814,0.6287744227353463,R_10,R_19
1899,0.7708193958987044,0.9128643690620624,0.6287744227353463,B_10,B_26
1900,0.7708747998457817,0.9130086901436562,0.6287409095479071,R_19,B_42
1901,0.7708130826327879,0.9128852557176688,0.6287409095479071,R_8,B_26
1902,0.7708836008553723,0.9130262921628376,0.6287409095479071,R_16,B_42
1903,0.7708707355029949,0.9130005614580828,0.6287409095479071,S_15,B_24
1904,0.7708799032706672,0.9130188969934274,0.6287409095479071,S_27,B_21
1905,0.7708621121480195,0.9129833147481318,0.6287409095479071,R_19,B_11
1906,0.770906569228268,0.9130722289086288,0.6287409095479071,B_17,B_27
1907,0.7708563328460234,0.9129717561441398,0.6287409095479071,B_8,B_29
1908,0.7708876126913502,0.9130343158347932,0.6287409095479071,S_6,S_22
1909,0.7708631911037098,0.9129854726595128,0.6287409095479071,B_17,B_42
1910,0.770821543729883,0.9129021779118588,0.6287409095479071,R_15,B_23
1911,0.7708970212797216,0.913053133011536,0.6287409095479071,S_19,R_21
1912,0.7708577228946831,0.9129745362414592,0.6287409095479071,B_18,B_42
1913,0.770858599718901,0.9129762898898952,0.6287409095479071,B_4,B_22
1914,0.7708580418834128,0.9129751742189184,0.6287409095479071,R_2,B_1
1915,0.7708741954253046,0.913007481302702,0.6287409095479071,S_18,B_18
1916,0.7708257596712738,0.9129106097946404,0.6287409095479071,R_9,B_14
1917,0.7708861286831389,0.9130313478183708,0.6287409095479071,R_23,R_27
1918,0.7708429064998537,0.9129449034518003,0.6287409095479071,B_22,B_23
1919,0.7708375255389814,0.912934141530056,0.6287409095479071,B_20,B_36
1920,0.7708702483345642,0.9129995871212212,0.6287409095479071,R_12,B_14
1921,0.7708727489219575,0.9130045882960078,0.6287409095479071,R_12,R_14
1922,0.7708542136238695,0.912967517699832,0.6287409095479071,R_22,B_1
1923,0.770877060796839,0.913013212045771,0.6287409095479071,R_5,B_12
1924,0.7708712514909528,0.9130015934339984,0.6287409095479071,B_13,B_21
